State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield_calc,StateCrop_Yield,Crop_Yield,State_Yield,Yield_filled,StateCrop_ProdMed,Crop_ProdMed,N,P,K,ph,temperature,rainfall,Fertilizer_avg
Uttar Pradesh,BAHRAICH,1997,Whole Year ,Potato,1716,16139,9.405011655,20.89612272,12.86702455,5.28464394,9.405011655,72455,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,JALAUN,2014,Kharif     ,Dry chillies,103,85,0.825242718,0.893677011,1.372475632,5.28464394,0.825242718,61,259,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,COIMBATORE,2006,Whole Year ,Maize,21528,115949,5.385962467,3.867929217,2.632769546,65.28759321,5.385962467,5911,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Haryana,SIRSA,2008,Kharif     ,Cotton(lint),172300,754000,4.376088218,2.206820792,2.063290356,7.055328564,4.376088218,3000,3000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Andhra Pradesh,VIZIANAGARAM,2012,Kharif     ,Bajra,353,277,0.78470255,1.329552313,1.173871632,195.1385872,0.78470255,1514.5,1649,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Andhra Pradesh,KURNOOL,2001,Rabi       ,Urad,7536,5124,0.679936306,0.562008162,0.493911727,195.1385872,0.679936306,1180,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,SITAMARHI,2009,Rabi       ,Linseed,403,341,0.846153846,0.779583647,0.521592271,3.509813832,0.846153846,333,146,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,BALESHWAR,1998,Autumn     ,Sesamum,2,0.482207661,,0.241103831,0.459043106,3.72545989,0.241103831,36.5,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,KHAGARIA,2000,Whole Year ,Banana,428,10447,24.4088785,18.22759688,27.0647554,3.509813832,24.4088785,3936,12176,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,SITAMARHI,2005,Kharif     ,Arhar/Tur,502,496,0.988047809,1.390794841,0.797442842,3.509813832,0.988047809,688,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,TIRUCHIRAPPALLI,2002,Whole Year ,Turmeric,253,944,3.731225296,5.134740721,2.755895142,65.28759321,3.731225296,384,125.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Gujarat,PANCH MAHALS,2010,Whole Year ,Sugarcane,100,7000,70,66.52913288,195.0033975,5.716670782,70,43600,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,THENI,1999,Kharif     ,Bajra,10925,16493,1.509656751,1.747393328,1.173871632,65.28759321,1.509656751,1566,1649,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,MUNGER,2000,Kharif     ,Ragi,5,5,1,0.942228752,1.198069892,3.509813832,1,144,311,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Kerala,THRISSUR,2010,Whole Year ,Banana,2283.36,17962.59,7.866735863,8.406031033,27.0647554,381.2722306,7.866735863,18926,12176,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,PUDUKKOTTAI,2002,Kharif     ,Maize,233,479,2.055793991,3.867929217,2.632769546,65.28759321,2.055793991,5911,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,BALOD,2014,Kharif     ,Soyabean,127,74,0.582677165,0.99559567,1.048275962,2.179585844,0.582677165,32,1219,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,KORAPUT,2000,Kharif     ,Jowar,1860,1480,0.795698925,0.578829658,1.048582467,3.72545989,0.795698925,184,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,SONBHADRA,2000,Whole Year ,Sugarcane,352,20213,57.42329545,52.42683293,195.0033975,5.28464394,57.42329545,380766,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,JALAUN,1999,Whole Year ,Peas & beans (Pulses),47108,74054,1.572004755,1.229249865,1.266965015,5.28464394,1.572004755,2021,340,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,NAMAKKAL,1999,Kharif     ,Castor seed,12084,3737,0.309251903,0.400666452,0.694474838,65.28759321,0.309251903,35.25864775,54,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,ALLAHABAD,2001,Rabi       ,Maize,3,5,1.666666667,1.64965243,2.632769546,5.28464394,1.666666667,501.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,HANUMANGARH,2005,Kharif     ,Groundnut,509,787,1.546168959,1.215591338,1.195073612,2.841470918,1.546168959,2577,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,KANDHAMAL,2006,Winter     ,Sesamum,386,77.2,0.2,0.241103831,0.459043106,3.72545989,0.2,36.5,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Andhra Pradesh,KRISHNA,2000,Kharif     ,Castor seed,14,4,0.285714286,0.523869728,0.694474838,195.1385872,0.285714286,300,54,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,HANUMANGARH,1998,Kharif     ,Bajra,54432,35797,0.657646238,0.778733708,1.173871632,2.841470918,0.657646238,35797,1649,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,TIRUNELVELI,1997,Kharif     ,Horse-gram,691,350,0.506512301,0.462901571,0.453746091,65.28759321,0.506512301,161.5,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,BARAN,1997,Kharif     ,Maize,18600,20400,1.096774194,1.270049807,2.632769546,2.841470918,1.096774194,7363,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,KHAGARIA,1999,Whole Year ,Dry chillies,340,289,0.85,0.942408179,1.372475632,3.509813832,0.85,36,259,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,CHANDRAPUR,2004,Kharif     ,Arhar/Tur,25400,7500,0.295275591,0.621297089,0.797442842,4.367612637,0.295275591,9300,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Tamil Nadu,DHARMAPURI,2002,Kharif     ,Ragi,67187,78871,1.17390269,2.191152201,1.198069892,65.28759321,1.17390269,449,311,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,PURI,2004,Whole Year ,Onion,298,1944,6.523489933,8.30040307,11.85524334,3.72545989,6.523489933,6330,1718,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,SURGUJA,2008,Kharif     ,Groundnut,7956,9711,1.220588235,1.311915625,1.195073612,2.179585844,1.220588235,542.5,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,KANKER,2001,Kharif     ,Urad,5054,1973,0.390383854,0.289580955,0.493911727,2.179585844,0.390383854,332,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,MORENA,2013,Rabi       ,Wheat,102492,324488,3.165983687,1.885257359,2.092278562,3.063059939,3.165983687,150686.5,58988,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,BARMER,2001,Kharif     ,Sesamum,4117,1531,0.371872723,0.2728571,0.459043106,2.841470918,0.371872723,831.5,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,BULDHANA,2007,Rabi       ,Safflower,42,29,0.69047619,0.563841009,0.543941794,4.367612637,0.69047619,2200,85,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BAREILLY,2003,Rabi       ,Peas & beans (Pulses),1171,1606,1.37147737,1.229249865,1.266965015,5.28464394,1.37147737,2021,340,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif     ,Sesamum,4039,1034,0.256003961,0.246549421,0.459043106,195.1385872,0.256003961,281,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MAHOBA,1999,Whole Year ,Sugarcane,991,49435,49.8839556,52.42683293,195.0033975,5.28464394,49.8839556,380766,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,TINSUKIA,2006,Kharif     ,Small millets,30,14,0.466666667,0.53513185,0.65997565,148.6304681,0.466666667,37,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,BEGUSARAI,2010,Kharif     ,Moong(Green Gram),140,92,0.657142857,0.613560647,0.452434518,3.509813832,0.657142857,153,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,KAUSHAMBI,2010,Rabi       ,Rapeseed &Mustard,1704,1609,0.944248826,0.905129195,0.770264534,5.28464394,0.944248826,3591,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,SIVASAGAR,2010,Kharif     ,Maize,72,50,0.694444444,0.959560469,2.632769546,148.6304681,0.694444444,167,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,AURAIYA,2010,Summer     ,Sunflower,17,37,2.176470588,1.581933329,0.944233258,5.28464394,2.176470588,31,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,GOPALGANJ,2007,Kharif     ,Small millets,185,141,0.762162162,0.775863184,0.65997565,3.509813832,0.762162162,70.5,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,GULBARGA,2012,Kharif     ,Horse-gram,435,177,0.406896552,0.468374538,0.453746091,4.431194149,0.406896552,892,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,THANE,2000,Kharif     ,Moong(Green Gram),900,300,0.333333333,0.515480638,0.452434518,4.367612637,0.333333333,2700,129.75,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,DIMA HASAO,2012,Kharif     ,Maize,3387,3238,0.956008267,0.959560469,2.632769546,148.6304681,0.956008267,167,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,ALLAHABAD,1998,Kharif     ,Rice,187453,334437,1.784111217,2.077233843,1.995013791,5.28464394,1.784111217,96080,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,ANUPPUR,2007,Whole Year ,Sweet potato,46,270,5.869565217,5.77271395,8.848028918,3.063059939,5.869565217,282,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,LUCKNOW,1997,Kharif     ,Sesamum,933,140,0.150053591,0.169634993,0.459043106,5.28464394,0.150053591,71,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,KABIRDHAM,2000,Kharif     ,Arhar/Tur,6220,1946,0.312861736,0.496234651,0.797442842,2.179585844,0.312861736,754.5,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,AURANGABAD,2012,Kharif     ,Urad,1400,500,0.357142857,0.556907238,0.493911727,4.367612637,0.357142857,2750,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,DARBHANGA,2009,Kharif     ,Horse-gram,6,6,1,0.855692964,0.453746091,3.509813832,1,350.5,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MAHOBA,2008,Kharif     ,Bajra,3,4,1.333333333,1.359246282,1.173871632,5.28464394,1.333333333,3259.5,1649,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,AURANGABAD,2011,Rabi       ,Gram,7719,9819,1.272055966,0.994578592,0.830302529,3.509813832,1.272055966,789,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,ARARIA,2013,Rabi       ,Peas & beans (Pulses),22,23,1.045454545,0.965215254,1.266965015,3.509813832,1.045454545,432,340,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,BELGAUM,2001,Whole Year ,Turmeric,1847,8293,4.489983757,4.777398103,2.755895142,4.431194149,4.489983757,188,125.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,PRATAPGARH,2010,Summer     ,Urad,6214,3051,0.490988091,0.541431909,0.493911727,5.28464394,0.490988091,306,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,RATNAGIRI,2009,Kharif     ,Ragi,17200,22300,1.296511628,1.017713072,1.198069892,4.367612637,1.296511628,8150,311,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Telangana,MAHBUBNAGAR,2000,Rabi       ,Urad,6,3,0.5,0.532761809,0.493911727,101.2110173,0.5,878,366,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
West Bengal,PURULIA,2011,Rabi       ,Potato,1077,17412,16.16713092,22.34912353,12.86702455,53.3348132,16.16713092,193986.5,6437,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,GWALIOR,1997,Kharif     ,Sesamum,1800,600,0.333333333,0.415446003,0.459043106,3.063059939,0.333333333,368,161.1,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Odisha,BARGARH,2014,Autumn     ,Groundnut,9595,8270.9,0.862001042,1.066464224,1.195073612,3.72545989,0.862001042,240.55,929.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BAHRAICH,2011,Kharif     ,Jowar,33,30,0.909090909,0.984565707,1.048582467,5.28464394,0.909090909,1221,2000,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,CHHATARPUR,2002,Whole Year ,Sugarcane,171,3820,22.33918129,30.34239895,195.0033975,3.063059939,22.33918129,6245,35918,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,MANDYA,2004,Summer     ,Maize,152,465,3.059210526,2.830313114,2.632769546,4.431194149,3.059210526,2503,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,KARIMGANJ,2001,Rabi       ,Other  Rabi pulses,566,219,0.386925795,0.521476491,0.638675715,148.6304681,0.386925795,1210,141.55,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,KAIMUR (BHABUA),2014,Kharif     ,Arhar/Tur,1837,2432,1.323897659,1.390794841,0.797442842,3.509813832,1.323897659,688,878,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,DARRANG,2011,Kharif     ,Niger seed,525,267,0.508571429,0.545242434,0.385643572,148.6304681,0.508571429,131,156,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,SIWAN,2014,Rabi       ,Other  Rabi pulses,18,18,1,0.803416567,0.638675715,3.509813832,1,73,141.55,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,GAYA,2012,Kharif     ,Other Kharif pulses,620,525,0.846774194,0.665887294,0.501818458,3.509813832,0.846774194,31,200,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,BANSWARA,2005,Rabi       ,Gram,14021,11164,0.79623422,0.833668137,0.830302529,2.841470918,0.79623422,13120.5,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Madhya Pradesh,KHANDWA,2002,Rabi       ,Rapeseed &Mustard,25,13,0.52,0.740691043,0.770264534,3.063059939,0.52,1334,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Assam,BARPETA,1998,Rabi       ,Rapeseed &Mustard,25959,12658,0.487615085,0.520252751,0.770264534,148.6304681,0.487615085,4602,1175,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MAHOBA,1999,Kharif     ,Soyabean,593,466,0.785834739,0.800630477,1.048275962,5.28464394,0.785834739,19,1219,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BASTI,1999,Kharif     ,Small millets,32,18,0.5625,0.734565187,0.65997565,5.28464394,0.5625,33,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,BHAGALPUR,2009,Rabi       ,Gram,2548,2153,0.844976452,0.994578592,0.830302529,3.509813832,0.844976452,789,1167,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,PRATAPGARH,2008,Rabi       ,Linseed,4,1,0.25,0.427932509,0.521592271,5.28464394,0.25,20,146,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,SIKAR,2000,Whole Year ,Tobacco,23,23,1,1.425226368,1.93186594,2.841470918,1,17,61,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Chhattisgarh,BILASPUR,2004,Whole Year ,Sweet potato,241,1540,6.390041494,5.565520567,8.848028918,2.179585844,6.390041494,406.5,446.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,CHITRAKOOT,2002,Kharif     ,Maize,10,3,0.3,1.64965243,2.632769546,5.28464394,0.3,501.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,SARAN,2013,Rabi       ,Maize,7754,22378,2.885994326,2.723550163,2.632769546,3.509813832,2.885994326,6856.5,2280,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,BIJAPUR,2000,Rabi       ,Sunflower,62338,26988,0.432930155,0.631726553,0.944233258,4.431194149,0.432930155,1328.5,180,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,BANDA,1998,Rabi       ,Masoor,39800,33711,0.84701005,0.814028757,0.701271409,5.28464394,0.84701005,1361,531,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Gujarat,KHEDA,2000,Kharif     ,Rice,112500,73400,0.652444444,2.075012957,1.995013791,5.716670782,0.652444444,22200,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Bihar,SARAN,1997,Winter     ,Rice,69464,95925,1.38093113,1.467558229,1.995013791,3.509813832,1.38093113,21503,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,UTTAR KANNAD,2013,Rabi       ,Horse-gram,269,137,0.50929368,0.468374538,0.453746091,4.431194149,0.50929368,892,300.35,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Rajasthan,JAIPUR,2003,Rabi       ,Wheat,157519,469499,2.980586469,2.572208878,2.092278562,2.841470918,2.980586469,157900,58988,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Telangana,MAHBUBNAGAR,2007,Rabi       ,Rice,46000,128000,2.782608696,2.747072833,1.995013791,101.2110173,2.782608696,164344,30519,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Maharashtra,SATARA,2011,Kharif     ,Ragi,7400,7900,1.067567568,1.017713072,1.198069892,4.367612637,1.067567568,8150,311,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,CHIKMAGALUR,2000,Whole Year ,Coconut ,30161,76022,2.52053977,8.424818153,4040.403568,4.431194149,2.52053977,21242.97,224100,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,MAU,2013,Rabi       ,Wheat,93556,285626,3.052994998,2.762904026,2.092278562,5.28464394,3.052994998,330807,58988,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Karnataka,CHIKMAGALUR,2004,Whole Year ,Tobacco,135,100,0.740740741,0.699637088,1.93186594,4.431194149,0.740740741,116,61,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,AZAMGARH,1998,Kharif     ,Small millets,211,143,0.677725118,0.734565187,0.65997565,5.28464394,0.677725118,33,211.5,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
Uttar Pradesh,AURAIYA,2008,Rabi       ,Linseed,47,21,0.446808511,0.427932509,0.521592271,5.28464394,0.446808511,20,146,69.52290026,20.70819361,17.80626803,6.469480065,25.61624385,103.4636554,66.48743316
